id,payment_ref,payment_date,amount,currency,expected_currency,from_account_id,from_counterparty_id,from_counterparty_type,to_fund_id,to_account_id,payment_purpose,funding_source,matching_capital_call_id,matching_allocated_amount,status,anomaly_metadata
pay_0436,TX-792674,2026-07-29,15239090,USD,USD,bac_0165,cmp_0045,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0037,15064137,SETTLED,
pay_0437,TX-635874,2026-06-10,15079145,USD,USD,bac_0056,per_0056,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,15679588,SETTLED,
pay_0438,TX-451881,2026-06-03,19202774,USD,USD,bac_0087,per_0087,PERSON,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0042,19717963,SETTLED,
pay_0439,TX-616405,2026-07-13,8813466,USD,USD,bac_0101,per_0101,PERSON,fnd_0007,,Subsequent subscription,THIRD_PARTY,cca_0038,8519972,SETTLED,
pay_0440,TX-274373,2026-05-20,499158,USD,USD,bac_0026,per_0026,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,495794,SETTLED,
pay_0441,TX-984891,2026-07-27,33269555,USD,USD,bac_0070,per_0070,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,33464834,SETTLED,
pay_0442,TX-724679,2026-07-24,918628,USD,USD,bac_0040,per_0040,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0042,950863,SETTLED,
pay_0443,TX-154320,2026-07-10,14054063,USD,USD,bac_0060,per_0060,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0036,14255781,SETTLED,
pay_0444,TX-877847,2026-06-04,7594823,USD,USD,bac_0134,cmp_0014,COMPANY,fnd_0005,,Distribution,OWN_FUNDS,cca_0027,7406299,SETTLED,
pay_0445,TX-281250,2026-06-21,1073193,USD,USD,bac_0027,per_0027,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0035,1084137,SETTLED,
pay_0446,TX-643070,2026-07-09,166439,USD,USD,bac_0118,per_0118,PERSON,fnd_0005,,Distribution,OWN_FUNDS,cca_0027,165659,SETTLED,
pay_0447,TX-906551,2026-04-15,12092368,USD,USD,bac_0070,per_0070,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,12566346,SETTLED,
pay_0448,TX-573122,2026-07-13,15817347,USD,USD,bac_0158,cmp_0038,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,15804058,SETTLED,
pay_0449,TX-126772,2026-05-02,297610,USD,USD,bac_0071,per_0071,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0043,296873,SETTLED,
pay_0450,TX-126695,2026-05-16,8427184,USD,USD,bac_0019,per_0019,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,8456935,SETTLED,
pay_0451,TX-484318,2026-05-29,4683123,USD,USD,bac_0022,per_0022,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,4836395,SETTLED,
pay_0452,TX-803575,2026-06-23,15374370,USD,USD,bac_0100,per_0100,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,15282220,SETTLED,
pay_0453,TX-368717,2026-04-20,274463,USD,USD,bac_0065,per_0065,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,273239,SETTLED,
pay_0454,TX-619964,2026-04-19,14985947,USD,USD,bac_0056,per_0056,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,15064137,SETTLED,
pay_0455,TX-415819,2026-06-16,5057956,USD,USD,bac_0079,per_0079,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,4836395,SETTLED,
pay_0456,TX-435202,2026-06-03,7999728,USD,USD,bac_0046,per_0046,PERSON,fnd_0005,,Subsequent subscription,UNKNOWN,cca_0030,7962042,SETTLED,
pay_0457,TX-205126,2026-05-04,213616,USD,USD,bac_0111,per_0111,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,222222,SETTLED,
pay_0458,TX-327663,2026-06-05,452821,USD,USD,bac_0108,per_0108,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,453697,SETTLED,
pay_0459,TX-357357,2026-06-30,23225079,USD,USD,bac_0035,per_0035,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,22206997,SETTLED,
pay_0460,TX-221851,2026-04-19,9415115,EUR,USD,bac_0022,per_0089,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0032,9613559,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0461,TX-761932,2026-05-24,3477571,USD,USD,bac_0079,per_0079,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,3466492,SETTLED,
pay_0462,TX-712193,2026-06-17,5154766,USD,USD,bac_0117,per_0117,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,5156573,SETTLED,
pay_0463,TX-363229,2026-04-24,15301515,USD,USD,bac_0115,per_0115,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,14950185,SETTLED,
pay_0464,TX-931166,2026-07-12,661961,USD,USD,bac_0163,cmp_0043,COMPANY,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0044,670462,SETTLED,
pay_0465,TX-920655,2026-07-03,88586,USD,USD,bac_0104,per_0104,PERSON,fnd_0005,,Distribution,UNKNOWN,cca_0030,88365,SETTLED,
pay_0466,TX-326868,2026-07-09,12085544,USD,USD,bac_0134,cmp_0014,COMPANY,fnd_0007,,Distribution,UNKNOWN,cca_0041,12566346,SETTLED,
pay_0467,TX-174166,2026-06-05,2136359,USD,USD,bac_0107,per_0107,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,2197058,SETTLED,
pay_0468,TX-944343,2026-04-24,4829868,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0006,,Distribution,UNKNOWN,cca_0034,4665154,SETTLED,
pay_0469,TX-911981,2026-06-15,13052963,USD,USD,bac_0084,per_0084,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,13186618,SETTLED,
pay_0470,TX-976417,2026-07-05,1116033,USD,USD,bac_0078,per_0078,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0032,1161137,SETTLED,
pay_0471,TX-363378,2026-06-09,459945,EUR,USD,bac_0025,UNKNOWN,UNKNOWN,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,453697,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0472,TX-700516,2026-04-26,1368900,USD,USD,bac_0084,per_0084,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,1386274,SETTLED,
pay_0473,TX-328279,2026-06-01,11596431,USD,USD,bac_0148,cmp_0028,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,11434419,SETTLED,
pay_0474,TX-543115,2026-07-22,4809337,USD,USD,bac_0023,per_0023,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,4688992,SETTLED,
pay_0475,TX-100558,2026-06-03,2626703,USD,USD,bac_0020,per_0020,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0032,2668942,SETTLED,
pay_0476,TX-708344,2026-08-06,4064281,USD,USD,bac_0018,per_0018,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,3917741,SETTLED,
pay_0477,TX-145598,2026-05-02,2019203,USD,USD,bac_0018,per_0018,PERSON,fnd_0005,,Capital call funding,THIRD_PARTY,cca_0030,2103220,SETTLED,
pay_0478,TX-468254,2026-06-06,953336,USD,USD,bac_0074,per_0074,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,950863,SETTLED,
pay_0479,TX-326692,2026-06-19,10742167,USD,USD,bac_0008,per_0008,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0038,11276490,SETTLED,
pay_0480,TX-605637,2026-07-02,1388810,USD,USD,bac_0171,cmp_0051,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,1397186,SETTLED,
pay_0481,TX-310982,2026-05-20,177817,AED,USD,bac_0039,per_0039,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,179275,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0482,TX-727428,2026-06-14,374890,USD,USD,bac_0137,cmp_0017,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,390132,SETTLED,
pay_0483,TX-305113,2026-05-19,12117272,USD,USD,bac_0016,per_0016,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0037,12242579,SETTLED,
pay_0484,TX-470209,2026-04-27,531354,USD,USD,bac_0172,cmp_0052,COMPANY,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0034,559134,SETTLED,
pay_0485,TX-226015,2026-04-18,8041144,SGD,USD,bac_0081,per_0081,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0042,5025715,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0486,TX-731637,2026-07-24,11518081,USD,USD,bac_0055,per_0055,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,11059608,SETTLED,
pay_0487,TX-877872,2026-05-21,385697,USD,USD,bac_0015,per_0015,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,390132,SETTLED,"{""class"": ""SANCTIONED_PAYER"", ""detail"": ""payer resembles sanctions entry""}"
pay_0488,TX-493512,2026-05-17,9750967,USD,USD,bac_0102,per_0102,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0038,10230238,SETTLED,
pay_0489,TX-950658,2026-04-09,14709690,USD,USD,bac_0149,cmp_0029,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,14522098,SETTLED,
pay_0490,TX-143116,2026-06-17,9369715,USD,USD,bac_0177,cmp_0057,COMPANY,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0032,9613559,SETTLED,
pay_0491,TX-199606,2026-07-18,1659554,USD,USD,bac_0026,per_0026,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,1676492,SETTLED,
pay_0492,TX-331962,2026-05-22,26413549,USD,USD,bac_0041,per_0041,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0040,26841266,SETTLED,
pay_0493,TX-549659,2026-06-18,3870055,USD,USD,bac_0104,per_0104,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,3917741,SETTLED,
pay_0494,TX-693405,2026-04-27,559345,USD,USD,bac_0176,cmp_0056,COMPANY,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,579305,SETTLED,
pay_0495,TX-313782,2026-04-22,9087591,USD,USD,bac_0153,cmp_0033,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,9048953,SETTLED,
pay_0496,TX-399084,2026-04-23,15878589,SGD,USD,bac_0156,UNKNOWN,UNKNOWN,fnd_0007,,Distribution,THIRD_PARTY,cca_0040,15171513,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0497,TX-170552,2026-04-25,27778044,USD,USD,bac_0024,per_0024,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,26841266,SETTLED,
pay_0498,TX-315205,2026-06-24,13076220,USD,USD,bac_0150,cmp_0030,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0036,13392554,SETTLED,
pay_0499,TX-577166,2026-06-01,572078,USD,USD,bac_0084,per_0084,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0039,570145,SETTLED,
pay_0500,TX-777887,2026-05-05,6719888,AED,USD,bac_0113,per_0113,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,6493069,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0501,TX-564517,2026-04-17,112403,USD,USD,bac_0096,per_0096,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0044,109475,SETTLED,
pay_0502,TX-450468,2026-08-07,1454081,USD,USD,bac_0050,per_0050,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0036,1386274,SETTLED,
pay_0503,TX-522189,2026-05-15,8237383,USD,USD,bac_0016,per_0016,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,7962042,SETTLED,
pay_0504,TX-663785,2026-04-09,2355267,USD,USD,bac_0015,per_0015,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,2258256,SETTLED,
pay_0505,TX-856620,2026-07-11,30883964,USD,USD,bac_0005,per_0005,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0031,30629722,SETTLED,
pay_0506,TX-188226,2026-06-26,725915,AED,USD,bac_0154,cmp_0034,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0039,453697,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0507,TX-110535,2026-06-14,25107993,USD,USD,bac_0176,cmp_0056,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0035,25034763,SETTLED,
pay_0508,TX-229268,2026-04-09,389899,USD,USD,bac_0135,cmp_0015,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0033,410315,SETTLED,
pay_0509,TX-810405,2026-07-18,1714343,USD,USD,bac_0170,cmp_0050,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0034,1736733,SETTLED,
pay_0510,TX-704776,2026-05-01,27652630,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,26841266,SETTLED,
pay_0511,TX-289854,2026-06-04,407607,USD,USD,bac_0146,cmp_0026,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,390132,SETTLED,
pay_0512,TX-743853,2026-05-05,547336,USD,USD,bac_0083,per_0083,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,531901,SETTLED,"{""class"": ""SANCTIONED_PAYER"", ""detail"": ""payer resembles sanctions entry""}"
pay_0513,TX-605185,2026-05-09,15558394,USD,USD,bac_0102,per_0102,PERSON,fnd_0005,,Distribution,THIRD_PARTY,cca_0030,15282220,SETTLED,
pay_0514,TX-646095,2026-06-07,273138,USD,USD,bac_0082,per_0082,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0036,265171,SETTLED,
pay_0515,TX-939854,2026-05-16,424805,USD,USD,bac_0118,per_0118,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,412840,SETTLED,
pay_0516,TX-669711,2026-05-01,2307432,USD,USD,bac_0017,per_0017,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0034,2395804,SETTLED,
pay_0517,TX-782302,2026-08-06,9812557,USD,USD,bac_0064,per_0064,PERSON,fnd_0005,,Distribution,OWN_FUNDS,cca_0027,9626000,SETTLED,
pay_0518,TX-133601,2026-05-24,579481,USD,USD,bac_0171,cmp_0051,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,596576,SETTLED,
pay_0519,TX-383320,2026-04-14,15128860,USD,USD,bac_0091,per_0091,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0041,15679588,SETTLED,
pay_0520,TX-827429,2026-06-04,24131366,USD,USD,bac_0050,per_0050,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0027,23023651,SETTLED,
pay_0521,TX-726908,2026-05-03,1763398,USD,USD,bac_0006,per_0006,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,1735167,SETTLED,
pay_0522,TX-235823,2026-06-21,609359,USD,USD,bac_0130,cmp_0010,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,587044,SETTLED,
pay_0523,TX-459690,2026-05-13,565334,USD,USD,bac_0174,cmp_0054,COMPANY,fnd_0008,,Distribution,OWN_FUNDS,cca_0043,579305,SETTLED,
pay_0524,TX-591621,2026-05-10,556702,USD,USD,bac_0029,per_0029,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,570145,SETTLED,
pay_0525,TX-231775,2026-05-17,458137,USD,USD,bac_0116,per_0116,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,475893,SETTLED,
pay_0526,TX-660741,2026-06-23,5109347,USD,USD,bac_0142,cmp_0022,COMPANY,fnd_0005,,Distribution,OWN_FUNDS,cca_0030,5314195,SETTLED,
pay_0527,TX-927647,2026-07-29,227030,USD,USD,bac_0089,per_0089,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,222222,SETTLED,
pay_0528,TX-697232,2026-05-10,15612490,USD,USD,bac_0046,per_0046,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0041,15679588,SETTLED,
pay_0529,TX-229334,2026-04-14,10951185,JPY,USD,bac_0058,UNKNOWN,UNKNOWN,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,10454389,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0530,TX-437574,2026-04-30,12364987,USD,USD,bac_0080,per_0080,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0036,11833830,SETTLED,
pay_0531,TX-704280,2026-06-11,520404,USD,USD,bac_0106,per_0106,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,504721,SETTLED,
pay_0532,TX-791571,2026-05-04,15685745,USD,USD,bac_0096,per_0096,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,15155526,SETTLED,
pay_0533,TX-524402,2026-05-30,9223615,USD,USD,bac_0084,per_0084,PERSON,fnd_0005,,Subsequent subscription,THIRD_PARTY,cca_0029,9194463,SETTLED,
pay_0534,TX-354933,2026-06-20,607633,USD,USD,bac_0086,per_0086,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,582512,SETTLED,
pay_0535,TX-274507,2026-06-22,5599563,USD,USD,bac_0052,per_0052,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0043,5844642,SETTLED,
pay_0536,TX-760499,2026-08-05,599222,USD,USD,bac_0035,per_0035,PERSON,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0034,580369,SETTLED,
pay_0537,TX-887442,2026-07-09,35254933,USD,USD,bac_0031,per_0031,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,33972718,SETTLED,
pay_0538,TX-114165,2026-07-12,6543019,USD,USD,bac_0010,per_0010,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0039,6809948,SETTLED,
pay_0539,TX-951579,2026-07-02,10539134,USD,USD,bac_0004,per_0004,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,10119058,SETTLED,
pay_0540,TX-297357,2026-04-23,6266593,USD,USD,bac_0138,cmp_0018,COMPANY,fnd_0005,,Subsequent subscription,THIRD_PARTY,cca_0029,6575654,SETTLED,
pay_0541,TX-475938,2026-06-24,13720887,USD,USD,bac_0133,cmp_0013,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,14255781,SETTLED,
pay_0542,TX-645481,2026-07-20,10786682,USD,USD,bac_0005,per_0005,PERSON,fnd_0007,,Subsequent subscription,THIRD_PARTY,cca_0038,11276490,SETTLED,
pay_0543,TX-101871,2026-07-10,12760302,USD,USD,bac_0013,UNKNOWN,UNKNOWN,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,12242579,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0544,TX-195109,2026-08-04,5092398,USD,USD,bac_0097,per_0097,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,5025715,SETTLED,
pay_0545,TX-552647,2026-04-09,15706104,USD,USD,bac_0038,per_0038,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,15282220,SETTLED,
pay_0546,TX-472013,2026-05-01,16043777,USD,USD,bac_0082,per_0082,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,16637753,SETTLED,
pay_0547,TX-472175,2026-07-14,91464,USD,USD,bac_0124,cmp_0004,COMPANY,fnd_0005,,Distribution,UNKNOWN,cca_0030,88365,SETTLED,
pay_0548,TX-965549,2026-05-29,1083486,USD,USD,bac_0081,per_0081,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0041,1104614,SETTLED,
pay_0549,TX-130725,2026-07-01,24898998,USD,USD,bac_0058,per_0058,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0037,25598669,SETTLED,
pay_0550,TX-321496,2026-08-03,16846001,USD,USD,bac_0041,per_0041,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0034,16637753,SETTLED,
pay_0551,TX-766948,2026-07-17,2093797,USD,USD,bac_0107,per_0107,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0042,2087650,SETTLED,
pay_0552,TX-833399,2026-06-20,8735272,USD,USD,bac_0115,per_0115,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,9194463,SETTLED,
pay_0553,TX-455464,2026-05-31,12754654,USD,USD,bac_0093,UNKNOWN,UNKNOWN,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,13108681,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0554,TX-913319,2026-06-05,3817368,USD,USD,bac_0013,per_0013,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,2385855,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0555,TX-706736,2026-07-31,6515909,USD,USD,bac_0006,per_0006,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,6575654,SETTLED,
pay_0556,TX-290831,2026-05-04,11725188,USD,USD,bac_0011,per_0011,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0038,11276490,SETTLED,
pay_0557,TX-323085,2026-06-21,611409,USD,USD,bac_0021,per_0021,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,596576,SETTLED,
pay_0558,TX-453199,2026-07-13,4081348,GBP,USD,bac_0130,UNKNOWN,UNKNOWN,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,3917741,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0559,TX-299013,2026-06-01,589878,USD,USD,bac_0135,cmp_0015,COMPANY,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,579305,SETTLED,
pay_0560,TX-290452,2026-06-19,413150,USD,USD,bac_0124,cmp_0004,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0033,410315,SETTLED,
pay_0561,TX-398518,2026-06-11,2104038,USD,USD,bac_0101,per_0101,PERSON,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0032,2197058,SETTLED,
pay_0562,TX-188515,2026-06-08,5699566,USD,USD,bac_0094,per_0094,PERSON,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,5844642,SETTLED,
pay_0563,TX-914257,2026-07-23,15508770,USD,USD,bac_0144,cmp_0024,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0041,15679588,SETTLED,
pay_0564,TX-821613,2026-05-03,2275447,USD,USD,bac_0172,cmp_0052,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,2385855,SETTLED,
pay_0565,TX-304416,2026-07-10,3229917,USD,USD,bac_0141,cmp_0021,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,3321117,SETTLED,
pay_0566,TX-475485,2026-07-08,295514,USD,USD,bac_0156,cmp_0036,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,293487,SETTLED,
pay_0567,TX-276705,2026-07-23,8674844,USD,USD,bac_0090,per_0090,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0043,8456935,SETTLED,
pay_0568,TX-827680,2026-07-11,519948,USD,USD,bac_0042,per_0042,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,495794,SETTLED,
pay_0569,TX-297707,2026-07-25,8914738,USD,USD,bac_0062,per_0062,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0028,8522222,SETTLED,
pay_0570,TX-431147,2026-05-26,16190492,SGD,USD,bac_0096,per_0096,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0035,10119058,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0571,TX-516950,2026-06-27,145966,USD,USD,bac_0115,per_0115,PERSON,fnd_0007,,Distribution,UNKNOWN,cca_0038,140181,SETTLED,
pay_0572,TX-306979,2026-07-03,25897160,USD,USD,bac_0032,cmp_0050,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,26841266,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0573,TX-832635,2026-06-15,963160,USD,USD,bac_0126,cmp_0006,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,1000923,SETTLED,
pay_0574,TX-142197,2026-04-10,17280401,USD,USD,bac_0117,per_0117,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0028,17979299,SETTLED,
pay_0575,TX-280049,2026-04-17,3326249,USD,USD,bac_0157,cmp_0037,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,3316386,SETTLED,
pay_0576,TX-402117,2026-07-11,178234,USD,USD,bac_0138,cmp_0018,COMPANY,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,179275,SETTLED,
pay_0577,TX-401637,2026-04-15,8085835,USD,USD,bac_0044,per_0044,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,8206515,SETTLED,
pay_0578,TX-227445,2026-06-03,15590629,USD,USD,bac_0161,cmp_0041,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0038,15804058,SETTLED,
pay_0579,TX-509067,2026-06-18,747699,EUR,USD,bac_0097,per_0097,PERSON,fnd_0006,,Capital call funding,UNKNOWN,cca_0034,467312,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0580,TX-597449,2026-04-23,739672,USD,USD,bac_0115,per_0115,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,719672,SETTLED,
pay_0581,TX-285927,2026-04-23,14688988,USD,USD,bac_0108,per_0108,PERSON,fnd_0007,,Subsequent subscription,THIRD_PARTY,cca_0036,14158574,SETTLED,
pay_0582,TX-185418,2026-05-30,9293506,USD,USD,bac_0176,cmp_0056,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0027,9626000,SETTLED,
pay_0583,TX-547455,2026-04-21,4061119,USD,USD,bac_0101,per_0101,PERSON,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0044,3917741,SETTLED,
pay_0584,TX-496933,2026-08-04,265193,USD,USD,bac_0063,per_0063,PERSON,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0036,259688,SETTLED,
pay_0585,TX-506376,2026-06-14,1053893,USD,USD,bac_0029,per_0029,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,1104614,SETTLED,
pay_0586,TX-717478,2026-05-12,18223573,USD,USD,bac_0109,per_0109,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,17591117,SETTLED,
